model_code|version_name|version_code|spec_category|spec_category_vn|spec_key|spec_key_vn|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 8|Eco||battery|Pin & sạc|range_km|range_km|562|km|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|8|[71.6, 447.6, 261.0, 539.3]|p08_b02|0.98
VF 8|Plus||powertrain|Hệ thống truyền động|power_kw|power_kw|300|kW|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|8|[283.7, 447.6, 433.6, 539.3]|p08_b02|0.98
VF 8|Plus||powertrain|Hệ thống truyền động|torque_nm|torque_nm|620|Nm/rpm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|8|[458.0, 447.6, 597.7, 539.3]|p08_b02|0.98
VF 8|Plus||powertrain|Hệ thống truyền động|Khả năng bứt tốc 0-100km/h|Khả năng bứt tốc 0-100km/h|5,58|s|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|8|[639.8, 447.6, 778.7, 539.3]|p08_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo chệch làn|Cảnh báo chệch làn|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[57.2, 117.3, 170.9, 129.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ giữ làn|Hỗ trợ giữ làn đường (LKA)|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[57.2, 142.3, 160.0, 154.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Kiểm soát đi giữa làn|Kiểm soát đi giữa làn|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[57.2, 166.7, 168.4, 178.6]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Giám sát hành trình thích ứng|Giám sát hành trình thích ứng|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[57.2, 190.5, 202.1, 202.4]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Điều chỉnh tốc độ thông minh|Điều chỉnh tốc độ thông minh|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[57.2, 212.5, 229.8, 224.4]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Nhận biết biển báo giao thông|Nhận biết biển báo giao thông|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 117.3, 525.3, 129.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo va chạm phía trước|Cảnh báo va chạm phía trước|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 142.3, 525.3, 154.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo phương tiện cắt ngang phía sau|Cảnh báo phương tiện cắt ngang phía sau|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 166.7, 525.3, 189.3]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo điểm mù|Cảnh báo điểm mù (BSD)|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 203.6, 525.3, 215.5]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo mở cửa|Cảnh báo mở cửa|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 227.4, 525.3, 239.3]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Phanh tự động khẩn cấp trước|Phanh tự động khẩn cấp (AEB)|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 251.8, 525.3, 263.7]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ giữ làn khẩn cấp|Hỗ trợ giữ làn đường (LKA)|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 117.3, 760.2, 129.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ đỗ phía trước|Hỗ trợ đỗ phía trước|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 142.3, 756.0, 154.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ đỗ phía sau|Hỗ trợ đỗ phía sau|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 166.7, 756.0, 178.6]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Hệ thống camera sau|Hệ thống camera sau|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 190.5, 756.0, 202.4]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Giám sát xung quanh|Giám sát xung quanh|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 214.9, 756.0, 226.8]|p12_b02|0.98
VF 8|||exterior|Ngoại thất|Đèn pha tự động|Đèn pha|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 239.3, 756.0, 251.2]|p12_b02|0.98
VF 8|||adas|Hỗ trợ lái nâng cao (ADAS)|Hệ thống cảnh báo người lái buồn ngủ và mất tập trung|Hệ thống cảnh báo người lái buồn ngủ và mất tập trung|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 263.1, 756.0, 288.7]|p12_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Xanh lá đậm
Ivy Green"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[27.8, 148.8, 175.1, 288.7]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Trắng
Infinity Blanc"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[229.8, 148.8, 385.6, 288.7]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Đen
Jet Black"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[430.2, 148.8, 586.0, 288.7]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Đỏ
Crimson Red"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[633.1, 148.8, 786.3, 288.7]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Crimson Velvet
Mystery Bronze Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[27.8, 363.1, 175.1, 509.0]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Zenith Grey
Desat Silver Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[229.8, 363.1, 385.6, 509.0]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Infinity Blanc
Zenith Grey Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[430.2, 363.1, 586.0, 509.0]|p15_b02|0.98
VF 8|||convenience|Tiện nghi|Màu ngoại thất|Màu ngoại thất|"Jet Black
Mystery Bronze Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[633.1, 363.1, 786.3, 509.0]|p15_b02|0.98
VF 8|VF 8 PLUS||interior|Nội thất|Màu nội thất|Màu nội thất|Saddle Brown||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|16|[144.0, 492.9, 200.4, 539.3]|p16_b02|0.98
VF 8|VF 8 PLUS||interior|Nội thất|Màu nội thất|Màu nội thất|Granite Black||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|16|[223.1, 492.9, 278.7, 539.3]|p16_b02|0.98
VF 8|VF 8 ECO||interior|Nội thất|Màu nội thất|Màu nội thất|Granite Black||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|16|[436.1, 492.9, 554.8, 539.3]|p16_b02|0.98
VF 8|||battery|Pin & sạc|power_kw|power_kw|2.2|kW|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[231.5, 184.5, 606.2, 241.1]|p17_b02|0.4
VF 8|||battery|Pin & sạc|Bước 01|Bước 01|Cắm trực tiếp phích cắm của bộ sạc vào ổ điện loại E/F và chờ đến khi đèn LED màu xanh dương và xanh lá cây sáng. Người dùng có thể thay đổi dòng sạc và dòng điện bằng cách nhấn và giữ nút cài đặt.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[101.0, 282.8, 328.3, 369.1]|p17_b02|0.98
VF 8|||battery|Pin & sạc|Bước 02|Bước 02|Cắm súng sạc vào vị trí sạc trên xe.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[341.0, 282.8, 522.0, 336.3]|p17_b02|0.98
VF 8|||battery|Pin & sạc|Bước 03|Bước 03|Bộ sạc tự động sạc cho xe khi đèn LED đỏ sáng, đèn LED xanh và đèn LED vàng nháy 1 lần.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[530.4, 282.8, 774.5, 336.3]|p17_b02|0.98
VF 8|||battery|Pin & sạc|Bước 04|Bước 04|Trong quá trình sạc, nếu cần tạm dừng chu trình sạc, có 3 cách như sau: nhấn nút dừng sạc trên màn hình sạc của xe, rút phích cắm điện hoặc nhấn và giữ nút cài đặt trong 5 giây.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[530.4, 384.0, 774.5, 467.3]|p17_b02|0.98
VF 8|||battery|Pin & sạc|Bước 05|Bước 05|Rút súng sạc ra khỏi xe để kết thúc chu trình sạc.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[341.0, 384.0, 522.0, 437.5]|p17_b02|0.98
VF 8|||battery|Pin & sạc|Bước 06|Bước 06|Đóng nắp bảo vệ đầu sạc trên xe, sau đó đóng nắp bảo vệ súng sạc.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[101.0, 384.0, 328.3, 437.5]|p17_b02|0.98
VF 8|||battery|Pin & sạc|Bước 07|Bước 07|Rút phích cắm của bộ sạc ra khỏi ổ cắm.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[341.0, 470.3, 522.0, 532.8]|p17_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|wheelbase_mm|wheelbase_mm|2950|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 81.6, 811.6, 91.7]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|wheelbase_mm|wheelbase_mm|2950|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 81.6, 811.6, 91.7]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|length_mm|length_mm|4750|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|width_mm|width_mm|1934|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|height_mm|height_mm|1667|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|length_mm|length_mm|4750|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|width_mm|width_mm|1934|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|height_mm|height_mm|1667|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|ground_clearance_mm|ground_clearance_mm|162|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 101.8, 811.6, 111.9]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|ground_clearance_mm|ground_clearance_mm|157|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 101.8, 811.6, 111.9]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|Dung tích khoang chứa hành lý (L) - Có hàng ghế cuối/ Gập hết ghế (ISO 3832)|Dung tích khoang chứa hành lý (L) - Có hàng ghế cuối/ Gập hết ghế (ISO 3832)|376/1.373|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 111.9, 811.6, 122.0]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|Dung tích khoang chứa hành lý (L) - Có hàng ghế cuối/ Gập hết ghế (ISO 3832)|Dung tích khoang chứa hành lý (L) - Có hàng ghế cuối/ Gập hết ghế (ISO 3832)|376/1.373|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 111.9, 811.6, 122.0]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|Dung tích khoang chứa hành lý (L) - Phía trước (Phương pháp ngập nước)|Dung tích khoang chứa hành lý (L) - Phía trước (Phương pháp ngập nước)|88|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 122.0, 811.6, 132.7]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|Dung tích khoang chứa hành lý (L) - Phía trước (Phương pháp ngập nước)|Dung tích khoang chứa hành lý (L) - Phía trước (Phương pháp ngập nước)|88|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 122.0, 811.6, 132.7]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|Trọng lượng không tải|Trọng lượng không tải|2.328|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 132.7, 811.6, 142.9]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|Trọng lượng không tải|Trọng lượng không tải|2.520|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 132.7, 811.6, 142.9]|p18_b02|0.98
VF 8|VF 8 ECO||dimension|Kích thước & trọng lượng|Tải trọng hành lý nóc xe|Tải trọng hành lý nóc xe|70|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 142.9, 811.6, 153.6]|p18_b02|0.98
VF 8|VF 8 PLUS||dimension|Kích thước & trọng lượng|Tải trọng hành lý nóc xe|Tải trọng hành lý nóc xe|70|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 142.9, 811.6, 153.6]|p18_b02|0.98
VF 8|VF 8 ECO||powertrain|Hệ thống truyền động|drivetrain|drivetrain|FWD/Cầu trước||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 174.4, 811.6, 184.5]|p18_b02|0.98
VF 8|VF 8 PLUS||powertrain|Hệ thống truyền động|drivetrain|drivetrain|2||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 174.4, 811.6, 184.5]|p18_b02|0.98
VF 8|VF 8 ECO||powertrain|Hệ thống truyền động|power_kw|power_kw|150|kW/HP|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 184.5, 811.6, 195.3]|p18_b02|0.98
VF 8|VF 8 PLUS||powertrain|Hệ thống truyền động|power_kw|power_kw|300|kW/HP|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 184.5, 811.6, 195.3]|p18_b02|0.98
VF 8|VF 8 ECO||powertrain|Hệ thống truyền động|torque_nm|torque_nm|310|Nm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 195.3, 811.6, 205.4]|p18_b02|0.98
VF 8|VF 8 PLUS||powertrain|Hệ thống truyền động|torque_nm|torque_nm|620|Nm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 195.3, 811.6, 205.4]|p18_b02|0.98
VF 8|VF 8 ECO||powertrain|Hệ thống truyền động|Tăng tốc 0-100Km/h|Tăng tốc 0-100Km/h|11,8|s|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 205.4, 811.6, 216.1]|p18_b02|0.98
VF 8|VF 8 PLUS||powertrain|Hệ thống truyền động|Tăng tốc 0-100Km/h|Tăng tốc 0-100Km/h|5,58|s|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 205.4, 811.6, 216.1]|p18_b02|0.98
VF 8|VF 8 ECO||battery|Pin & sạc|battery_kwh|battery_kwh|87.7|kWh|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 226.8, 811.6, 236.9]|p18_b02|0.98
VF 8|VF 8 PLUS||battery|Pin & sạc|battery_kwh|battery_kwh|87.7|kWh|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 226.8, 811.6, 236.9]|p18_b02|0.98
VF 8|VF 8 ECO||battery|Pin & sạc|range_km|range_km|562|km|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 236.9, 811.6, 247.0]|p18_b02|0.98
VF 8|VF 8 PLUS||battery|Pin & sạc|range_km|range_km|457|km|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 236.9, 811.6, 247.0]|p18_b02|0.98
VF 8|VF 8 ECO||battery|Pin & sạc|fast_charge_min|fast_charge_min|31|phút|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 247.0, 811.6, 257.8]|p18_b02|0.98
VF 8|VF 8 PLUS||battery|Pin & sạc|fast_charge_min|fast_charge_min|31|phút|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 247.0, 811.6, 257.8]|p18_b02|0.98
VF 8|VF 8 ECO||powertrain|Hệ thống truyền động|Chọn chế độ lái|Chế độ lái|Eco/Normal/Sport||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 267.9, 811.6, 278.6]|p18_b02|0.98
VF 8|VF 8 PLUS||powertrain|Hệ thống truyền động|Chọn chế độ lái|Chế độ lái|Eco/Normal/Sport||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 267.9, 811.6, 278.6]|p18_b02|0.98
VF 8|VF 8 ECO||powertrain|Hệ thống truyền động|Sưởi pin cao thế|Sưởi pin cao thế|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 278.6, 811.6, 288.7]|p18_b02|0.98
VF 8|VF 8 PLUS||powertrain|Hệ thống truyền động|Sưởi pin cao thế|Sưởi pin cao thế|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 278.6, 811.6, 288.7]|p18_b02|0.98
VF 8|VF 8 ECO||chassis|Khung gầm & hệ thống treo|Hệ thống treo - trước|Hệ thống treo|Treo độc lập thông minh||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 299.4, 811.6, 309.5]|p18_b02|0.98
VF 8|VF 8 PLUS||chassis|Khung gầm & hệ thống treo|Hệ thống treo - trước|Hệ thống treo|Treo độc lập thông minh||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 299.4, 811.6, 309.5]|p18_b02|0.98
VF 8|VF 8 ECO||chassis|Khung gầm & hệ thống treo|Hệ thống treo - sau|Hệ thống treo|Thanh điều hướng đa điểm||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 309.5, 811.6, 320.3]|p18_b02|0.98
